text,label
import sysres00T  intsysstdinreadlinefor i in rangeT    MDmapint inputsplit    if M1 and D3        res01    if M2 and D1        res01    if M3 and D2        res01    if D1 and M3        res11    if D2 and M1        res11    if D3 and M2        res11for n in res    printnend ,코드1
오늘 ppt 197 페이지에서 I like this movie very much 입력이 있을 때 7개 토큰에 대해서 각 토큰은 5차원 벡터를 가진다고 하셨는데 d5이 때 d 값이 dictionary 단어 개수인가요,이론
만들 수 있는 사각형 전체에서 0이 포함되는 사각형을 제거하는 로직을 생각했습니다 아래 코드는 전체 사각형 개수를 구하는 것인데 0이 포함되는 사각형 개수는 어떻게 구해야 할지 떠오르지 않아서 질문드립니다 아니면 다른 효율적인 방법이 있을까요 n m  mapint inputsplitw0h0afor i in rangen    aappendmapintinputsplitfor i in rangen    w  n  i for i in rangem     h  m  iwholewh,코드1
A B  mapintinputsplitif A  B     if A in range060B in range060         if B  0             print0        elif A  0            if B  30                     printabsAB60                else  printAB            else                  if BA gt 30                     printabsBA60                else  printBA 이렇게 했을 때 fail이 2개가 뜨는데요 뭐가 문제일까요,코드1
안녕하세요 05집합 파트 학습 중 질문이 생겨 문의드립니다 실습 파일 집합의 특징에는 집합은 요소의 순서가 없으니 변환 후 요소 순서가 어떻게 될지 알 수 없다고 나와있지만 set 함수를 이용해서 집합으로 변환 후 출력해 보면 오름차순으로 정렬되어 출력되는 걸 확인할 수 있었습니다 또한 집합은 중복 요소 제거한다는 특징을 이용해서  리스트 중복 요소 제거를 위해 1리스트 2집합 3리스트 과정을 진행했습니다 2집합 단계까지만 출력했을 때는 중복 요소 제거 오름차순정렬 이 되었지만 다시 리스트 하는 과정 3에서 오름차순 정렬이 해제되었습니다 이 부분에 대해 설명해 주시면 감사하겠습니다,코드1
교안에 나와있는 대로 평균 시속 변수 PerHour를 사진과 같이 생성했습니다 그런데 문제 42번 조건이 PerHour 기준으로 130kmh 초과의 수치는 제거하라는 건데 제가 구한 PerHour 값의 MAX는 1388 정도라 잘못된 것 같습니다 무엇을 잘못 계산한 건지 궁금합니다,코드2
3413 자동차 번호판 질문하기 num intinputdef digitnum    return listmapint strnumxdigitnumif x0x1 x2x3 or x0x2x1x3 or x0x3 x1x2    printYES    else    printNO 다음과 같이 코드를 작성하였습니다 1개의 fail이 나오는데 조건이 하나가 빠진 거라 생각하면 될까요 답변 주시면 감사하겠습니다,코드1
파일 다중 업로드와 출력 그리고 그래프까지 어지저찌 구글 차트의 퀵 스타트에 있는 코드를 수정해서 막대그래프까지는 넣었는데 이제 그 모델별로 예측한 값과 정답을 비교한 후에 맞춘 값을 html 파일로 들고 와서 그 수치를 그래프에 어떻게 넣어야 할지 모르겠습니다,웹
replace 함수를 활용 benign은 1로 malicious은 1로 변경해 주세요 삭제 후 dfResultv1 전후 데이터를 비교해 보세요,코드2
2 강의안 79쪽의 IDF 계산이 조금 헷갈립니다 전체 806791 문서 중에서 df가 18165일 때 왜 idf가 165가 나오는지 계산식으로 알려주실 수 있을까요,이론
작동 테스트하고 있는데 이런 경우도 발생을 하는 건가요 아니면 제가 실습을 잘못한 거 일까요 DNS에서 복붙했습니다,웹
21 다중공 선성 개념의 경우 회귀 분석 이론에선 xx 변수끼리의 상관성이 존재할 시 문제가 생길 수 있는 것으로 알고 있는데 이가 ML에서도 적용되는 것이 맞는지 궁금합니다,이론
2 시험 당일 집에 누가 오시는 분이 있어 밖에 시험을 시험을 쳐야 할 것 같은데 저번 입교 전 인적성 쳤던 것처럼 주변을 다 확인하나요 ,시스템 운영
이 데이터가 어느 동네의 데이터인가요 424인 가 행정동이라고는 들었는데 모든 행정동의 데이터라면 결국 서울 내의 생활인구 데이터라고 보면 될까요,이론
데이터 분석 중 남녀별 판매 현황을 하는 중인데 tmp  IDgroupbybyGender asindexFalsemean 여기엔 어떤 걸 넣어야 하나요,코드2
로그인할 때 user 치고 엔터를 누르니 password에서 키보드가 입력되지 않습니다 혹시 어떻게 해야 하는 건가요 ,웹
트레인이나 테스트 영상에 보면 마지막에 순위 발표가 있습니다 이는 사실상 코너가 아니므로 잘라야 된다는 생각이 드는데 테스트 데이터는 관례상 일체의 전처리 작업을 하지 말아야 된다고 알고 있습니다 하지만 영상을 자르지 않는다고 하면 이 순위 발표 구간의 라벨링은 어떻게 해야 될까요,이론
안녕하세요 그래프를 페이지에 띄우고 나서 ai 모델을 각각 불러오는 게 아니라 ai 모델 별 count를 하고 싶습니다 이 부분은 adminpy에서 쿼리로 계산을 한 후에 json 객체 형식으로 넘겨줘야 하나요 페이지는 모델 별 count 하는 법을 몰라 우선  각 모델에 임의로 10을 할당해 준 사진입니다,웹
안녕하세요 XGB 관련하여 질문드립니다 XGB가 모델을 추가시키면서 오차를 줄인다고 하셨는데 XGB maxdepth를 3으로 지정한다면 깊이가 3인 tree를 계속 추가하면서 오차를 줄이는 건가요 깊이가 다양한 tree를 추가하면서 오차를 줄이는 방법이 있을까요 ,코드2
mainhtml으로 들어가면 화면은 나오지만 회원 조회를 들어가면 똑같이 하얀 화면이 나오네요 앞 전 파일들이 제대로 실행이 안 된 것 같아요 오타는 다 확인해 봤지만 강사님이랑 ip 주소만 달라서 그것 말곤 전부 똑같습니다 어떤 분은 크롬에서 된다고 하셔서 크롬도 설치해 봤는데 크롬에선 아예 연결 자체가 안되네요,웹
13 또한 원학 인코딩의 경우 칼럼의 수가 많을수록 차원이 커져 다양한 문제가 생길 것 같은데 이를 제지하기 위한 방안이 있는지 궁금하고 이 제지 방안이 열을 하나 없애는 것인지 궁금합니다,이론
반복 문의드려서 죄송합니다 현재 오늘 답변 받은 문의들이 오류로 하얀 화면만 출력되어 다시 문의드립니다 일단 기다리고 있으면 해결될까요 풀리지 않는 코딩 마스터스 관련 문의라서 마음이 급하네요 자꾸 번거롭게 해드려 죄송합니다,시스템 운영
nnp와 nng 파일은 제공되지 않았던 파일인가요,시스템 운영
apart2 데이터 프레임에서 지역 데이터만 추출해 새로운 데이터 프레임을 선언합니다 특정 지역만 추출하는 방법이 무엇일까요,코드2
오늘 오후에 진행되는 개인 실습과 조별 실습이 같은 파일 내용인가요 아니면 개인 실습 과제 제출한 후에 조별 실습은 다른 내용으로 진행되나요,시스템 운영
안녕하세요 제가 23일 전에 카페 가입을 했는데 아직 승인이 되지 않아서 문의드립니다 승인해 주시면 감사하겠습니다 감사합니다,시스템 운영
,코드1
윈도 10 파일 오류가 있는데  원격 지원 링크 다시 한번 부탁드립니다,원격
해외 시장 영향력은 제 개인적인 생각인데 확실한 자료가 있어야 할까요,이론
첨부한 그래프에서 x축 값 기준으로 23 구간이 끊겨있는데 끊긴 원인이 setosa 파란색인지 versicolor 주황색인지 구분할 수 있나요 있다면 그 방법을 알고 싶습니다 항상 감사합니다,코드2
 수업 자료 244페이지에 이전 hidden state 값과 현재 input을 계속 concatenate를 한다고 나와있는데 그럼 hidden state의 행렬 크기가 계속 커질 수 있는 건가요 또 그렇게 되면 각 LSTM 노드에서 같은 weight와 bias를 공유하지 못하는 것인가요 크기가 달라야 하므로,코드2
sudo homeubuntuanaconda3binpython managepy runserver 080명령어 실행 결과 2png와 같은 오류가 발생했고 tensorflow를 설치해 해결하려 했으나 3png처럼 용량이 부족하다는 에러가 발생했습니다 그래서 ubuntu의 남은 용량을 확인해 보니 4png처럼 출력 되는데 어떻게 해결할 수 있을까요,웹
이진검색의 경우 정렬되어 있는 경우에 사용한다고 하였는데 그러면 1 정렬되지 않은 상태일 경우 이진검색은 사용 못 하는 건가요 exA  1 5 4 9 7    gt  5의 index는 1Asort  1 4 5 7 9 gt 5의 index는 22 중복된 값이 있는 경우 선형 검색은 맨 앞의 인덱스를 가져오는데 이진검색을 사용하면 랜덤 한 인덱스를 가져오나요,코드1
현재 과제 제출 페이지가 정상적으로 열리지 않고 있는데 다른 제출 방법이 있을까요,시스템 운영
과제 제출 버튼을 클릭하면 오류가 발생하는데 이는 조원 중 한 명이 제출해서 생기는 현상인 건지 궁금합니다,시스템 운영
4 데이터 분석에서 추가는 본인이 생각해서 분석해 보라는 뜻인가요,코드2
new로 새로운 객체를 만들고 그 새로 만들어진 객체에 값을 넣기 위해 Person 함수에서 this를 이용한 게 맞나요 그럼 Person이라는 함수는 값을 넣기 위한 보조 역할이라고 생각해도 될까요,웹
해당 미니 테스트의 점수가 뜨지 않습니다 ,시스템 운영
4번의 파이썬에서 기본적으로 제공하는 연산자로     모두 해당하지 않나요,코드1
안녕하세요 튜터님32 슬라의 싱 부분에서 1번은 121620 이렇게 나와야 하는데 수업 때 알려주신 코드대로 하면 121620 이렇게 각각 가 씌워져서 나옵니다 수업 때 12 16 20 이랑 121620은 다르다고 하셨는데 이렇게 하면 답이랑 다르게 나오는데 답이 잘못 적혀있는 걸까요 2번 도 마찬가지로 답과 달리 각각의 값에 가 씌워져서 나옵니다 미리 답변 감사드립니다,코드1
안녕하세요 캡처 본에서 dftotalET의 행 값이 109642 나오고 구한 인덱스 a가 2개라서 drop 했는데 왜 4개가 지워지는지 모르겠습니다,코드2
RoutergtenTab 이 부분에서 철자 그대로 치고 엔터를 치는 게 아니라 en을 쓰고 tab 키를 눌렀어야 하는 건가요 저 상황에서 다시 돌아가는 방법은 뭔가요 창을 끄고 처음부터 다시 명령어를 쳐야 하나요,웹
주어진 데이터인 traindata에 ozone PM10 PM25 와 같은 경우 비어있지만 Null로 잡히지 않는 열이 있는 거 같습니다 이와 같은 경우 어떻게 처리해야 할까요,코드2
이것의 의미를 정확히 이해하기 힘든데 두 열이 있으면 동일한 의미의 열인데 그것을 dropfirstTrue로 하면 어떻게 되는 건지 궁금합니다 ,코드2
,시스템 운영
각 증권사들의 디지털화 수준에 따른 소비자들의 편의성과 신뢰도가 어떻게 분포되어 있는지를 파악하고자 했습니다 디지털화의 목적이 관리보단 고객 중심일 것이라 가정했으며 높은 수준의 디지털화 수준을 가졌음에도 고객 인식이 좋지 않은 기업 사례를 통해 문제점을 파악하고 이를 고객사 설루션에 참고할 수 있을 것이라 생각했습니다 이에 대한 피드백을 요청드립니다 감사합니다,이론
 한 줄로 처리 가능한 이유가 공통된 부분이 있어서 ex 길동아 밥 먹어라 일지매야 밥 먹어라 등등 이런 식일 때 쓸 수 있는 거죠  for 문은 셀 수 있는 경우에만 가능한 건가요,코드1
temp  titanicloctitanicFarenotnullS  temploctempEmbarked  S FareC  temploctempEmbarked  C FareQ  temploctempEmbarked  Q Fare 이 부분에서 temp를 선언할 땐 titanicFare과 같은 형식을 아래에서는 tempEmbarked 와 같은 형식을 쓰신 건가요 둘 다 DataFramecolumn이나 DataFramecolumn으로 통일하면 안 되는 건가요,코드2
국립정신건강 센터에서 20대 고객을 대상으로 비대면 상담 및 진료 서비스를 제공한다고 했을 때 고객과 전문가가 함께 사용할 수 있는 콘셉트에 대해서 생각해 보았습니다 추가적으로 RTB에 대해서 잘 몰라서 혹시 참고할 만한 자료가 있을까요,이론
어디서부터 꼬였는지 blog도 무한 로딩 걸리네요 ,웹
